"","id","rtl","sex","age","year","bm","bs","bci","dens","densmin1","densmin2","densa","mort","juvex","brood","emi","eri","cci","tti","tli","shi","mii","mbi","mli","gli","lai","ali","oci","parrich","endr","ectr","totr","emp","erp","ccp","ttp","tlp","shp","mip","mbp","mlp","glp","lap","alp","ocp","cocp","help","licp","mitp","endp","ectp","totp","emer","hel","tlsh","mimb","glla","lic","emd","erd","ccd","ttd","gld","lad","ald","tld","shd","mid","mbd","ocd","MASL","WeightNE","Wing","Head","SternL","SternLCorL","TotalFat","LDBM","DigestivTrLength..SI.LI.2xceca.","Gut...rectum..SI.","Caecum","ceca.weight","ceca.Gut.length","L.combination","BCI...4","gut.length","weight","ind.gut.length.body.weight","Diet.Simpson","Diet.Shannon","Diet.Richness","Diet.Centroid_Distance","BCI...12","TarsMT","PC1","BC.index","Standardized.BC.index","Clostridia.UCG.014.Relative.Abundance","Shuttleworthia.Relative.Abundance","Actinomyces.Relative.Abundance","Colidextribacter.Relative.Abundance","Shannon.Diversity.Index"
"43","06-166",0.0556186628368436,"female","adult","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,483,197,49.15,82.55,103.46,8.15,113.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","06-167",0.273638306744102,"male","adult","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,564,203,56.08,90.05,114.86,9.24,136.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","06-168",0.934670750968124,"female","adult","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,511,196,51.25,85.62,108.99,12.7,125.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","06-169",0.275133440330464,"female","adult","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,485,192,53.28,84.85,107.88,7.82,115.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","06-180",0.177157098527312,"male","adult","2006",503,3.23,-44.66,6.11,8.12,4.28,2.66,1.29,0.87,6.53,164,0,0,4,0,0,0,0,1,0,0,0,1,4,1117.5,1062.5,2180,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,164,4,0,0,0,0,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,360,503,204,56.62,88.04,112.39,15.34,122.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2.77,-37.862427,-1.611887,NA,NA,NA,NA,NA
"48","06-182",0.585841541291899,"male","adult","2006",518,1.02,6.45,6.11,8.12,4.28,2.66,1.29,0.87,6.53,24,0,4,0,7,261,0,0,1,0,0,0,0,5,836,1559.5,2395.5,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,1,24,4,268,0,0,0,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,360,518,206,53.74,85.16,110.95,6.95,125.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,1.01971,11.05777,0.499598,NA,NA,NA,NA,NA
"49","07-012",0.32327954398707,"female","adult","2007",453,-0.66,-30.98,4.03,8.12,4.28,1.73,0.77,0.61,7.64,0,0,0,0,15,2,0,0,0,0,0,0,0,2,0,885,885,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,17,0,0,0,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,300,453,195,52.94,86.41,107.75,8.53,122.23,159,NA,36,7.95,22.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,-0.59656,-22.619354,-1.165138,0.523684899241036,0.00818783414962426,0.232175571092085,0.027704041574756,2.66717876804252
"50","07-025",1.26396764606494,"female","adult","2007",477.47,-1.68,10.24,4.03,8.12,4.28,1.73,0.77,0.61,7.64,495,0,0,0,27,0,0,0,0,4,1,0,0,4,583,1238.5,1821.5,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,495,0,27,0,5,5,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,360,477,192,51.41,84.45,107.78,9.21,110.99,172,NA,38,7.96,22.09,6.324666198,24.10882568,96,477.47,0.201,0.125332447,0.261711977,3,0.737626523,24.10882568,60,-1.74508,24.108826,0.85663,0.749189281447346,0.00051203277009728,0.18642259771292,0.00285884963304318,1.71683801686786
"51","07-033",0.72193928201007,"male","adult","2007",531,0.24,32.39,4.03,8.12,4.28,1.73,0.77,0.61,7.64,3,0,2,0,3,0,0,0,0,0,0,0,0,3,672.5,200,872.5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,3,2,3,0,0,0,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,285,531,202,54.16,86.71,110.35,9.05,141.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,1.08096,22.870819,0.803066,NA,NA,NA,NA,NA
"52","07-035",0.625531162319874,"male","adult","2007",509,0.88,-0.17,4.03,8.12,4.28,1.73,0.77,0.61,7.64,1020,0,0,0,2,1,1,0,0,0,0,0,0,4,611.5,1064.5,1676,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1020,0,3,1,0,0,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,284,509,198,53.46,86.84,109.75,10.71,128.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,0.70797,8.099243,0.163951,NA,NA,NA,NA,NA
"53","07-036",0.758719611467309,"male","adult","2007",553,0.96,42.54,4.03,8.12,4.28,1.73,0.77,0.61,7.64,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,607.5,607.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,262,553,199,54.08,90.69,115.59,13.37,133.74,180,NA,41,7.41,22.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0.49461,56.234131,2.246582,0.311998515838783,0.00041742034228468,0.145494179305227,0.0035712629284356,1.60581266938764
"54","07-041",1.67574505691508,"female","adult","2007",472.48,-2.39,16.89,4.03,8.12,4.28,1.73,0.77,0.61,7.64,0,0,0,0,61,3,0,0,1,7,1,0,0,5,0,2474.5,2474.5,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,64,0,8,8,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,360,472,190,50.7,81.58,104.06,17.38,111.59,178,NA,40,8.47,22.47,40.68316629,12.17285156,98,472.48,0.207,0.579836252,0.942393721,4,0.363284013,12.17285156,63,-1.38667,12.172852,0.340202,0.403531609032769,0.00033957779161242,0.433810628784877,0.0114324523176184,1.9268942955902
"55","07-042",1.2713958396854,"female","adult","2007",462.37,-1.13,-13.83,4.03,8.12,4.28,1.73,0.77,0.61,7.64,106,0,0,0,20,2,0,0,0,1,1,0,1,6,447.5,1949.5,2397,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,106,0,22,0,2,2,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,360,462,188,51.79,81.66,106.03,8.21,105.06,164,NA,36,7.79,21.95,11.37257104,-6.21383667,92,462.37,0.199,0.308486751,0.586841375,3,0.716216402,-6.21383667,62,-0.95959,-6.213837,-0.455327,0.501686185541725,0.00275921270464161,0.352688699491079,0.0123857992519468,2.17233509440285
"56","07-060",0.547353238694479,"male","adult","2007",516.38,1.83,-8.4,4.03,8.12,4.28,1.73,0.77,0.61,7.64,739,0,2,0,3,0,0,0,0,0,0,0,0,3,1100.5,200,1300.5,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,739,2,3,0,0,0,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,785,516,208,54.48,86.24,112.64,7.2,121.89,170,NA,39,7.55,22.94,23.8360908,-15.67791748,92,516.38,0.178,0.535878185,0.96597553,4,0.600613774,-15.67791748,65,2.31569,-15.677917,-0.864806,0.382682409930366,0.00292663235442527,0.309012009284489,0.0152386719144212,2.36311403347902
"57","07-062",0.614338718026656,"male","adult","2007",525,1.19,10.65,4.03,8.12,4.28,1.73,0.77,0.61,7.64,0,0,0,0,1,0,1,0,0,3,0,0,0,3,0,917,917,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,3,3,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,300,525,202,55,85.25,111.78,10.21,121.42,190,NA,44,8.38,23.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4675,9.379639,0.219349,0.490314112428714,0.0271114329682267,0.108717298814158,0.0800669865121753,3.37308240289107
"58","07-070",2.90667930106224,"male","adult","2007",488.22,-0.67,4.53,4.03,8.12,4.28,1.73,0.77,0.61,7.64,0,0,1,0,5,0,0,0,0,0,0,0,1,3,466.5,727.5,1194,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,5,0,0,0,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,244,488,200,54.71,81.81,107.6,13.04,110.04,162,NA,37,7.58,22.84,0.709219858,-20.40426636,88,488.22,0.18,0.058979143,0.13618049,2,0.753362046,-20.40426636,63,1.1065,-20.404266,-1.069299,0.141166009003501,0.00022230867559606,0.0830322903351303,0.00389040182293114,1.22168511798327
"59","07-089",0.588723214135602,"male","adult","2007",495,0.2,-2.99,4.03,8.12,4.28,1.73,0.77,0.61,7.64,31,0,0,0,6,1,0,0,0,0,0,0,1,4,321,1154,1475,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,31,0,7,0,0,0,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,478,495,195,53.91,86.55,110.26,12.37,116.78,172,NA,39,7.88,22.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0.05331,6.786316,0.107145,0.514779648871372,0.00788247939806521,0.309566463633106,0.025438910784665,2.76866496604588
"60","07-103",0.20373625795775,"male","adult","2007",545.77,0.97,35.16,4.03,8.12,4.28,1.73,0.77,0.61,7.64,19,795,0,0,89,131,0,0,0,0,2,0,0,5,903,1677.5,2580.5,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,814,0,220,0,2,2,0.871,0.901,0.823,NA,0.743,0.735,NA,0.59,0.89,0.827,0.857,0.762,754,546,210,51.51,88.98,114.36,7.04,139.86,175,NA,38,6.96,21.71,3.072065751,37.69641113,99,545.77,0.181,0.032009479,0.101037428,5,0.581611156,37.69641113,64,1.07809,37.696411,1.444519,NA,NA,NA,NA,NA
"61","07-170",1.78579716323658,"female","adult","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,490,195,50.45,83.77,109.18,8.04,114.82,184,NA,43.5,8.88,23.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.296873949579832,0.0158655462184874,0.0890084033613445,0.0267563025210084,3.44894669010932
"62","07-171",1.27057893468393,"female","adult","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,476,189,51.34,80.74,107.21,9.36,108.56,194,NA,46,9.67,23.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49290940294463,0.0056905428597236,0.332309637792431,0.00415499954836961,2.68668848683608
"63","07-172",0.142442036114909,"female","adult","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,429,191,51.97,85.26,109.14,6.05,93.55,207,NA,51,11.89,24.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15548947491979,0.189138430237108,0.0753580092338994,0.187182095625636,3.07064077176455
"64","07-173",1.73919981227962,"female","adult","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,488,194,52.81,80.33,106.03,9.89,116.24,180,NA,44,9.02,24.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541041421755065,0.00497890878915704,0.129105870963281,0.0107876357098403,3.13423477782093
"65","08-058",3.94693232287784,"male","adult","2008",560,2.4,25.89,5.58,8.12,4.28,1.82,0.47,1.11,7.38,572,0,0,0,0,0,0,0,0,0,1,0,0,2,589,363,952,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,572,0,0,0,1,1,0.75,0.923,0.736,NA,0.737,NA,NA,0.691,0.72,0.856,0.923,0.846,371,560,198,56.16,88.25,112.77,12.38,135.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2.02858,33.246216,0.489842,NA,NA,NA,NA,NA
"66","08-071",0.635673483729334,"male","adult","2008",513,0.89,3.63,5.58,8.12,4.28,1.82,0.47,1.11,7.38,216,0,13,0,9,0,0,0,0,0,0,0,0,3,1095,362,1457,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,216,13,9,0,0,0,0.75,0.923,0.736,NA,0.737,NA,NA,0.691,0.72,0.856,0.923,0.846,375,513,201,53.01,88.61,112.44,8.54,121.76,180,NA,38,7.41,21.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,0.54125,15.330322,-0.209962,NA,NA,NA,NA,NA
"67","08-078",0.54983446693928,"female","adult","2008",477,-0.95,-2.15,5.58,8.12,4.28,1.82,0.47,1.11,7.38,112,0,0,0,11,0,0,0,0,0,0,0,1,3,453,855,1308,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,112,0,11,0,0,0,0.75,0.923,0.736,NA,0.737,NA,NA,0.691,0.72,0.856,0.923,0.846,362,477,191,52.73,83.1,107.41,14.2,115.77,176,NA,40,8.39,22.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,-0.50577,-0.628693,-0.833328,0.58578431372549,0.0234749455337691,0.187145969498911,0.0366013071895425,2.89445511108807
"68","08-080",0.105122744885561,"female","adult","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,494,192,52.57,81.35,105.14,15.87,112.94,200,NA,47,9.52,23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647038187832014,0.00120276636263406,0.102034679763456,0.00511175704119475,2.43898724313514
"69","08-085",0.0904358344815072,"male","adult","2008",523,0.91,13.39,5.58,8.12,4.28,1.82,0.47,1.11,7.38,60,0,4,0,1,0,0,0,0,0,0,0,0,3,916.5,108.5,1025,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,60,4,1,0,0,0,0.75,0.923,0.736,NA,0.737,NA,NA,0.691,0.72,0.856,0.923,0.846,NA,523,191,55.64,85.12,109.64,7.36,124.78,171,NA,37,7.08,21.64,0,18.41040039,97,522.96,0.185,0.158172055,0.294559006,2,0.201006315,18.41040039,64,0.89625,18.4104,-0.089652,0.263653784733312,0.232114340466305,0.0848770360907058,0.0677099968061322,3.080925473273
"70","08-086",0.0436299567978987,"female","adult","2008",521,-2,59.1,5.58,8.12,4.28,1.82,0.47,1.11,7.38,300,0,0,0,4,4,0,0,0,4,2,0,0,5,548,1495,2043,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,300,0,8,0,6,6,0.75,0.923,0.736,NA,0.737,NA,NA,0.691,0.72,0.856,0.923,0.846,383,521,189,51.27,82.28,106.19,16.35,114.69,170,NA,34,6.53,20,1.087254097,63.5447998,102,521.01,0.196,0.057310887,0.163068101,5,0.259391007,63.5447998,62,-1.53331,63.5448,1.673319,0.633354209537443,0.0160150308669589,0.078196295964928,0.0118099668963049,3.06062907320015
"71","08-096",0.19292146189774,"female","adult","2008",500,-0.69,16.57,5.58,8.12,4.28,1.82,0.47,1.11,7.38,0,0,0,0,1,0,0,0,0,2,0,0,2,3,0,916.5,916.5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,2,2,0.75,0.923,0.736,NA,0.737,NA,NA,0.691,0.72,0.856,0.923,0.846,371,500,190,52.52,84.58,108.64,5.7,112.13,172,NA,38,7.59,22.09,0,31.80395508,96,500.48,0.192,0.458805679,0.651367693,2,0.460718973,31.80395508,62,-0.95483,31.803955,0.433506,NA,NA,NA,NA,NA
"72","06-005",0.691079447989395,"male","adult","2006",493,1.36,-24.13,6.11,8.12,4.28,2.66,1.29,0.87,6.53,5,2,0,4,0,0,0,0,0,1,0,0,0,4,1360.5,201.5,1562,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,7,4,0,0,1,1,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,105,493,206,54.29,88.55,113.34,5.26,120.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.78054,-28.686829,-1.215852,NA,NA,NA,NA,NA
"73","06-008",0.238619901779355,"male","adult","2006",474,-0.74,-8.53,6.11,8.12,4.28,2.66,1.29,0.87,6.53,22,0,0,4,1,0,0,0,1,0,0,0,0,4,915.5,716,1631.5,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,22,4,1,0,0,0,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,88,474,203,52,85.13,108.54,1.28,122.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,0.33735,-19.718292,-0.828753,NA,NA,NA,NA,NA
"74","06-019",1.90689859964647,"female","adult","2006",441,-1.64,-26.87,6.11,8.12,4.28,2.66,1.29,0.87,6.53,6,0,5,0,18,0,4,0,0,13,0,0,0,5,743.5,1558.5,2302,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,6,5,18,4,13,13,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,180,441,185,50.55,82.84,104.09,8.46,105.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,-2.46164,1.525574,0.088171,NA,NA,NA,NA,NA
"75","06-027",0.0423887439702782,"male","adult","2006",553,3.33,3.6,6.11,8.12,4.28,2.66,1.29,0.87,6.53,534,0,0,8,5,1,0,1,0,0,0,0,0,5,1212.5,1230,2442.5,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,534,8,6,1,0,0,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,360,553,205,55.96,88.66,112.44,13.56,135.74,NA,NA,NA,NA,NA,31.87898375,15.2779541,NA,553,NA,0.651896022,1.208928346,6,0.343195952,15.2779541,65,2.60796,15.277954,0.681749,NA,NA,NA,NA,NA
"76","06-031",0.295491162550191,"male","adult","2006",546,2.06,17.46,6.11,8.12,4.28,2.66,1.29,0.87,6.53,20,0,0,0,0,0,0,0,0,0,0,0,0,1,284.5,0,284.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,20,0,0,0,0,0,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,88,546,206,53.88,88.96,112.8,7.55,126.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,1.62158,27.393738,1.204688,NA,NA,NA,NA,NA
"77","06-032",1.94055366650965,"female","adult","2006",464,-0.01,-30.65,6.11,8.12,4.28,2.66,1.29,0.87,6.53,22,0,0,2,6,0,0,0,0,0,0,0,0,3,910,299.5,1209.5,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,22,2,6,0,0,0,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,141,464,187,52.55,85.87,110.66,7.16,111.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.89007,-5.93103,-0.23367,NA,NA,NA,NA,NA
"78","06-033",0.977765067054899,"male","adult","2006",520,2.61,-17.61,6.11,8.12,4.28,2.66,1.29,0.87,6.53,2,0,0,0,2,0,0,0,0,0,0,0,0,2,154.5,158.5,313,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,2,0,0,0,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,141,520,203,55.33,88.98,112.22,5.71,127.98,NA,NA,NA,NA,NA,12.32594121,-4.04498291,NA,520,NA,0.219840781,0.423787735,3,0.796369459,-4.04498291,64,1.90221,-4.044983,-0.152265,NA,NA,NA,NA,NA
"79","06-038",0.352010736706453,"female","adult","2006",476,-2.01,14.29,6.11,8.12,4.28,2.66,1.29,0.87,6.53,88,28,0,0,1,0,0,0,0,0,2,0,4,5,1008,1162.5,2170.5,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,116,0,1,0,2,2,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,188,476,190,52.04,81.39,105.59,6.93,113.33,NA,NA,NA,NA,NA,3.088644334,5.624481201,NA,476,NA,0.75717828,1.535340822,6,0.449060458,5.624481201,63,-0.86714,5.624481,0.265087,NA,NA,NA,NA,NA
"80","06-055",0.21588969839013,"male","adult","2006",499,0.82,-9.18,6.11,8.12,4.28,2.66,1.29,0.87,6.53,126,0,0,0,1,2,0,0,0,3,0,0,0,4,462,849.5,1311.5,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,126,0,3,0,3,3,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,424,499,203,53.23,85.02,110.85,2.19,130.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,0.54044,1.345917,0.080416,NA,NA,NA,NA,NA
"81","06-067",1.59126533016819,"female","adult","2006",501,0.03,5.79,6.11,8.12,4.28,2.66,1.29,0.87,6.53,10,0,0,2,7,77,0,1,0,5,2,0,0,7,853,2302,3155,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,10,2,84,1,7,7,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,371,501,186,53.46,84.54,108.74,18.36,119.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,-0.69198,27.229889,1.197616,NA,NA,NA,NA,NA
"82","06-070",1.54338262804259,"female","adult","2006",458,-0.94,-21.35,6.11,8.12,4.28,2.66,1.29,0.87,6.53,84,0,4,0,15,0,0,0,0,7,0,0,3,5,956.5,1476.5,2433,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,84,4,15,0,7,7,0.871,0.934,0.883,0.75,0.712,0.821,0.938,0.679,0.87,0.903,0.875,0.783,371,458,192,51.28,84.06,107.11,11.35,108.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,-0.9741,-10.302521,-0.422351,NA,NA,NA,NA,NA
"83","06-079",0.18928130907217,"male","juvenile","2006",467,-0.66,-17,6.11,5.58,4.03,NA,1.29,0.87,6.53,78,0,1,0,17,0,19,0,0,50,3,0,2,7,878,2718.5,3596.5,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,78,1,17,19,53,53,0.573,0.902,0.861,0.956,0.548,0.649,0.922,0.511,0.824,0.823,0.822,0.642,282,467,198,52.47,85.15,107.15,2.27,110.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,-0.22345,-15.850098,-0.661795,NA,NA,NA,NA,NA
