id,Sex,Age,Latitude,Longitude,CoordPrec,CollYear,CollMonth,CollDay,WeightNE,Wing,Head,TarsMT,PC1,BC-index,Standardized BC-index,avg,,,,,,,,,,,,,
LM-10-002,F,J,66.04999,-17.31043,e,2010,10,1,499,195,51.63,63,-0.55687,23.071503,1.326193,,,,,,,,,,,,,,
LM-10-010,F,J,66.04923,-17.29951,e,2010,10,1,442,192,51.28,65,-0.42652,-36.914612,-1.186324,,,,,,,,,,,,,,
LM-10-012,F,J,66.05435,-17.31437,e,2010,10,1,428,182,51.32,60,-2.71844,-6.517792,0.086846,,,,,,,,,,,,,,
LM-10-018,F,J,66.0566,-17.30732,e,2010,10,1,470,194,51.75,63,-0.60419,-5.321411,0.136957,,,,,,,,,,,,,,
LM-10-019,F,J,66.0566,-17.30732,e,2010,10,1,436,191,,61,-0.95184,-32.573914,-1.004514,,,,,,,,,,,,,,
LM-10-027,F,J,66.0502,-17.30907,e,2010,10,1,459,191,50.24,63,-1.47117,-0.159546,0.353161,,,,,,,,,,,,,,
LM-10-028,F,J,66.0502,-17.30907,e,2010,10,1,481,187,52.57,59,-2.03836,33.142548,1.748019,,,,,,,,,,,,,,
LM-10-031,F,J,65.57932,-16.76045,e,2010,10,2,451,190,51.03,63,-1.25872,-11.656677,-0.128396,,,,,,,,,,,,,,
LM-10-033,F,J,65.57901,-16.77018,e,2010,10,2,447,183,,60,-1.97641,-1.948151,0.278246,,,,,,,,,,,,,,
LM-10-034,F,J,65.57945,-16.7622,e,2010,10,2,382,183,50.35,62,-2.45308,-57.570282,-2.051486,,,,,,,,,,,,,,
LM-10-037,F,J,65.57947,-16.74871,e,2010,10,2,451,188,50.3,63,-1.72944,-2.664246,0.248252,,,,,,,,,,,,,,
LM-10-039,F,J,65.57948,-16.74871,e,2010,10,2,468,195,53,64,0.24809,-24.018311,-0.646163,,,,,,,,,,,,,,
LM-10-042,F,J,65.58866,-16.72694,e,2010,10,2,428,183,50.22,61,-2.77728,-5.137482,0.144660,,,,,,,,,,,,,,
LM-10-046,F,J,65.60781,-16.71021,e,2010,10,2,501,195,52.93,65,0.49474,4.231628,0.537085,,,,,,,,,,,,,,
LM-10-047,F,J,65.60252,-16.71962,e,2010,10,2,447,187,51.45,63,-1.37742,-13.386261,-0.200839,,,,,,,,,,,,,,
LM-10-053,F,J,65.60725,-16.69663,e,2010,10,5,451,189,51.76,62,-1.34334,-10.256897,-0.069766,,,,,,,,,,,,,,
LM-10-054,F,J,65.6066,-16.6975,e,2010,10,5,486,194,53.46,66,0.88017,-18.097961,-0.398189,,,,,,,,,,,,,,
LM-10-056,F,J,65.6066,-16.6975,e,2010,10,5,478,195,,64,0.24492,-13.926910,-0.223485,,,,,,,,,,,,,,
LM-10-059,F,J,65.6119,-16.70488,e,2010,10,6,435,191,51.4,62,-1.29522,-27.189392,-0.778983,,,,,,,,,,,,,,
LM-10-060,F,J,65.61224,-16.7039,e,2010,10,6,417,186,,62,-1.14728,-48.196381,-1.658861,,,,,,,,,,,,,,
LM-10-063,F,J,65.57924,-16.73938,e,2010,10,2,447,188,51.24,60,-2.18638,2.191010,0.451614,,,,,,,,,,,,,,
LM-10-064,F,J,65.57894,-16.75359,e,2010,10,2,468,188,50.77,63,-1.54722,11.204315,0.829136,,,,,,,,,,,,,,
LM-10-065,F,J,65.75013,-16.95365,e,2010,10,3,412,182,51.72,60,-2.56335,-25.503265,-0.708360,,,,,,,,,,,,,,
LM-10-067,F,J,65.75839,-16.95658,e,2010,10,3,429,187,,62,-1.05344,-37.505096,-1.211056,,,,,,,,,,,,,,
LM-10-071,F,J,65.59216,-16.72977,e,2010,10,2,461,184,50.3,63,-2.10483,14.610626,0.971810,,,,,,,,,,,,,,
LM-10-073,F,J,65.58592,-16.74372,e,2010,10,2,436,187,51.41,64,-1.11914,-29.491760,-0.875418,,,,,,,,,,,,,,
LM-10-074,F,J,65.58258,-16.75716,e,2010,10,2,401,188,51.13,61,-1.95523,-48.248505,-1.661044,,,,,,,,,,,,,,
LM-10-081,F,J,65.57706,-16.77319,e,2010,10,2,419,185,50.63,62,-2.15683,-26.641571,-0.756038,,,,,,,,,,,,,,
LM-10-082,F,J,65.58243,-16.74908,e,2010,10,2,432,185,51.54,62,-1.80402,-20.219025,-0.487030,,,,,,,,,,,,,,
LM-10-087,F,J,65.5892,-16.73222,e,2010,10,2,458,188,51.24,63,-1.36500,-2.257111,0.265305,,,,,,,,,,,,,,
LM-10-088,F,J,65.5892,-16.73222,e,2010,10,2,437,194,50.46,59,-2.19950,-7.204559,0.058081,,,,,,,,,,,,,,
LM-10-094,F,J,65.76101,-16.94969,e,2010,10,3,440,182,50.51,59,-3.30627,17.024353,1.072909,,,,,,,,,,,,,,
LM-10-101,F,J,65.58063,-16.75233,e,2010,10,2,454,194,,67,0.97245,-52.506348,-1.839384,,,,,,,,,,,,,,
LM-10-102,F,J,65.5805,-16.74448,e,2010,10,2,465,191,51.37,64,-0.75926,-7.366089,0.051315,,,,,,,,,,,,,,
LM-10-103,F,J,65.58414,-16.76555,e,2010,10,2,490,196,,64,0.33876,-3.885651,0.197093,,,,,,,,,,,,,,
LM-10-104,F,J,65.58414,-16.76555,e,2010,10,2,489,192,51.28,64,-0.70031,15.391418,1.004513,,,,,,,,,,,,,,
LM-10-105,F,J,65.59718,-16.75751,e,2010,10,2,384,182,48.68,61,-3.46819,-35.967651,-1.146661,,,,,,,,,,,,,,
LM-10-107,F,J,65.5964,-16.77105,e,2010,10,2,470,186,51.75,62,-1.62875,14.644379,0.973223,,,,,,,,,,,,,,
LM-10-109,F,J,65.75608,-16.94362,e,2010,10,3,457,193,52.24,64,-0.23427,-25.640442,-0.714106,,,,,,,,,,,,,,
LM-10-113,F,J,66.00064,-17.27436,e,2010,10,2,458,197,,64,0.43261,-37.754364,-1.221497,,,,,,,,,,,,,,
LM-10-114,F,J,66.00064,-17.27436,e,2010,10,2,465,188,53.49,63,-0.49265,-12.502960,-0.163842,,,,,,,,,,,,,,
LM-10-116,F,J,66.00064,-17.27436,e,2010,10,2,446,185,50.84,63,-1.80162,-6.615479,0.082755,,,,,,,,,,,,,,
LM-10-120,F,J,66.00064,-17.27436,e,2010,10,2,476,190,52.44,63,-0.71205,2.618988,0.469540,,,,,,,,,,,,,,
LM-10-135,F,J,65.95067,-16.98748,e,2010,10,2,456,192,52.01,64,-0.41728,-22.883575,-0.598634,,,,,,,,,,,,,,
LM-10-137,F,J,65.94453,-16.99341,e,2010,10,4,503,191,50.2,62,-1.76047,50.137054,2.459833,,,,,,,,,,,,,,
LM-10-138,F,J,65.9325,-16.98886,e,2010,10,4,461,192,52.46,63,-0.51661,-16.168701,-0.317382,,,,,,,,,,,,,,
LM-10-191,F,J,65.75955,-16.95444,e,2010,10,3,489,189,50.7,61,-2.02810,41.353668,2.091941,,,,,,,,,,,,,,
LM-10-192,F,J,65.75955,-16.95444,e,2010,10,3,448,189,52.95,63,-0.60817,-27.214264,-0.780025,,,,,,,,,,,,,,
LM-10-195,F,J,65.7645,-16.94877,e,2010,10,3,543,184,53.24,63,-0.96496,74.960327,3.499556,,,,,,,,,,,,,,
LM-10-199,F,J,65.75572,-16.95351,e,2010,10,3,440,192,50.97,63,-1.09429,-26.023285,-0.730141,,,,,,,,,,,,,,
LM-10-206,F,J,66.0547,-16.84144,e,2010,10,3,460,189,52.89,65,-0.08385,-25.625549,-0.713482,,,,,,,,,,,,,,
LM-10-211,F,J,65.63312,-17.17566,e,2010,10,4,440,190,52.07,62,-1.12930,-25.294891,-0.699632,,,,,,,,,,,,,,
LM-10-215,F,J,65.62949,-17.17469,e,2010,10,4,435,186,51.05,62,-1.90015,-15.356049,-0.283344,,,,,,,,,,,,,,
LM-10-217,F,J,65.58904,-16.8427,e,2010,10,4,473,197,50.85,63,-0.67159,-0.875214,0.323185,,,,,,,,,,,,,,
LM-10-219,F,J,65.58919,-16.82619,e,2010,10,4,471,196,50.55,64,-0.60795,-4.118439,0.187343,,,,,,,,,,,,,,
LM-10-220,F,J,65.58919,-16.82619,e,2010,10,4,393,185,50.15,62,-2.34293,-48.845001,-1.686028,,,,,,,,,,,,,,
LM-10-226,F,J,65.61251,-16.65346,e,2010,10,5,480,199,52.5,66,0.97720,-26.188416,-0.737057,,,,,,,,,,,,,,
LM-10-229,F,J,65.60623,-16.69742,e,2010,10,5,466,193,52.66,64,-0.07143,-20.216217,-0.486912,,,,,,,,,,,,,,
LM-10-230,F,J,65.60623,-16.69742,e,2010,10,5,486,194,52.63,65,0.28458,-7.155548,0.060134,,,,,,,,,,,,,,
LM-10-231,F,J,65.61224,-16.7039,e,2010,10,6,469,192,52.91,63,-0.34214,-11.289856,-0.113032,,,,,,,,,,,,,,
LM-10-234,F,J,65.61195,-16.6923,e,2010,10,6,485,192,50.67,,-1.14974,20.101166,1.201781,,,,,,,,,,,,,,
LM-10-251,F,J,65.61103,-16.71503,e,2010,10,5,473,184,52.67,64,-0.91217,3.007111,0.485797,,,,,,,,,,,,,,
LM-10-252,F,J,65.61155,-16.74762,e,2010,10,5,412,187,,,-0.71877,-61.250793,-2.205645,,,,,,,,,,,,,,
LM-10-253,F,J,65.60611,-16.70345,e,2010,10,5,450,197,51.83,63,-0.29163,-31.268646,-0.949843,,,,,,,,,,,,,,
LM-10-254,F,J,65.60658,-16.69755,e,2010,10,5,421,185,51.09,65,-1.15711,-43.315979,-1.454445,,,,,,,,,,,,,,
LM-10-255,F,J,65.60658,-16.69755,e,2010,10,5,421,186,51.24,63,-1.55269,-36.319702,-1.161406,,,,,,,,,,,,,,
LM-10-257,F,J,65.60785,-16.69721,e,2010,10,5,463,192,51.48,62,-1.17036,-1.419250,0.300399,,,,,,,,,,,,,,
LM-10-266,F,J,65.60748,-16.75645,e,2010,10,5,467,194,52.19,63,-0.43360,-11.777435,-0.133454,,,,,,,,,,,,,,
LM-10-273,F,J,65.76017,-16.93562,e,2010,10,6,432,193,52.66,63,-0.34522,-48.760162,-1.682475,,,,,,,,,,,,,,
LM-10-283,F,J,65.60661,-16.7515,e,2010,10,5,427,188,51.33,64,-1.05631,-39.709381,-1.303383,,,,,,,,,,,,,,
LM-10-286,F,J,65.61568,-16.7417,e,2010,10,5,428,189,51.27,64,-0.98573,-40.077301,-1.318793,,,,,,,,,,,,,,
LM-10-288,F,J,65.60797,-16.72254,e,2010,10,6,459,188,51.79,62,-1.42555,-0.643616,0.332886,,,,,,,,,,,,,,
LM-10-289,F,J,65.60664,-16.73646,e,2010,10,6,470,196,51.85,66,0.44365,-25.928345,-0.726164,,,,,,,,,,,,,,
LM-10-304,F,J,65.60353,-16.721,e,2010,10,6,477,187,52.81,64,-0.57635,1.339050,0.415930,,,,,,,,,,,,,,
LM-10-305,F,J,65.60353,-16.721,e,2010,10,6,442,188,51.66,59,-2.29733,-1.088684,0.314244,,,,,,,,,,,,,,
LM-10-306,F,J,65.61109,-16.71913,e,2010,10,6,490,193,52.11,63,-0.55846,13.322357,0.917850,,,,,,,,,,,,,,
LM-10-309,F,J,65.59505,-16.71222,e,2010,10,6,394,191,,61,-0.95184,-74.583923,-2.764102,,,,,,,,,,,,,,
LM-10-312,F,J,65.60276,-16.68824,e,2010,10,6,478,190,54.4,64,0.32165,-15.543915,-0.291213,,,,,,,,,,,,,,
LM-10-321,F,J,65.60192,-16.76788,e,2010,10,6,439,,52.05,63,-0.42603,-39.444153,-1.292274,,,,,,,,,,,,,,
LM-10-322,F,J,65.60052,-16.76015,e,2010,10,6,453,189,52.32,63,-0.85243,-17.660645,-0.379872,,,,,,,,,,,,,,
LM-10-324,F,J,65.5937,-16.74222,e,2010,10,6,430,188,53.07,62,-0.92928,-39.241150,-1.283771,,,,,,,,,,,,,,
LM-10-001,M,J,66.05117,-17.30908,e,2010,10,1,398,188,50.45,62,-1.94508,-51.915253,-1.814626,,,,,,,,,,,,,,
LM-10-003,M,J,66.04989,-17.31064,e,2010,10,1,543,199,55.16,65,1.73471,21.821167,1.273823,,,,,,,,,,,,,,
LM-10-004,M,J,66.04989,-17.31064,e,2010,10,1,518,202,55.08,65,1.98523,-8.023865,0.023764,,,,,,,,,,,,,,
LM-10-005,M,J,66.05361,-17.30708,e,2010,10,1,504,201,53.6,66,1.59137,-14.190887,-0.234541,,,,,,,,,,,,,,
LM-10-011,M,J,66.04923,-17.29951,e,2010,10,1,512,198,53.33,64,0.65757,12.016022,0.863135,,,,,,,,,,,,,,
LM-10-014,M,J,66.0566,-17.30732,e,2010,10,1,501,197,54.57,65,1.31827,-11.288269,-0.112965,,,,,,,,,,,,,,
LM-10-015,M,J,66.0566,-17.30732,e,2010,10,1,529,201,53.27,67,1.73722,8.262573,0.705922,,,,,,,,,,,,,,
LM-10-017,M,J,66.0566,-17.30732,e,2010,10,1,540,201,53.34,63,0.66919,39.850800,2.028994,,,,,,,,,,,,,,
LM-10-021,M,J,66.0566,-17.30732,e,2010,10,1,512,198,52.89,63,0.21318,21.118103,1.244375,,,,,,,,,,,,,,
LM-10-022,M,J,66.0566,-17.30732,e,2010,10,1,549,200,53.85,65,1.32066,36.225403,1.877144,,,,,,,,,,,,,,
LM-10-023,M,J,66.0503,-17.30752,e,2010,10,1,535,206,55.56,65,2.54672,-1.565308,0.294281,,,,,,,,,,,,,,
LM-10-024,M,J,66.0502,-17.30907,e,2010,10,1,519,200,55.8,66,2.35049,-13.462341,-0.204026,,,,,,,,,,,,,,
LM-10-025,M,J,66.0502,-17.30907,e,2010,10,1,462,196,51.32,60,-1.40459,2.230194,0.453255,,,,,,,,,,,,,,
LM-10-026,M,J,66.0502,-17.30907,e,2010,10,1,482,197,54.16,63,0.61173,-17.145569,-0.358298,,,,,,,,,,,,,,
LM-10-029,M,J,66.0502,-17.30907,e,2010,10,1,463,202,53.32,63,0.75528,-38.547668,-1.254725,,,,,,,,,,,,,,
LM-10-035,M,J,65.57945,-16.7622,e,2010,10,2,506,200,55.3,65,1.88284,-18.169434,-0.401183,,,,,,,,,,,,,,
LM-10-036,M,J,65.57945,-16.7622,e,2010,10,2,525,198,54.14,67,1.79299,2.841797,0.478872,,,,,,,,,,,,,,
LM-10-038,M,J,65.57947,-16.74871,e,2010,10,2,498,201,53.35,65,1.22065,-12.776428,-0.175297,,,,,,,,,,,,,,
LM-10-041,M,J,65.58549,-16.73899,e,2010,10,2,520,202,53.85,,1.02164,12.540436,0.885100,,,,,,,,,,,,,,
LM-10-043,M,J,65.5977,-16.71796,e,2010,10,2,542,193,53.56,64,0.27751,49.711487,2.442008,,,,,,,,,,,,,,
LM-10-044,M,J,65.59974,-16.72001,e,2010,10,2,517,202,,66,1.44943,2.010010,0.444033,,,,,,,,,,,,,,
LM-10-048,M,J,65.94893,-16.98724,e,2010,10,3,487,190,51.79,63,-0.96407,18.232910,1.123529,,,,,,,,,,,,,,
LM-10-049,M,J,65.94893,-16.98723,e,2010,10,3,477,200,52.77,67,1.44952,-38.541840,-1.254480,,,,,,,,,,,,,,
LM-10-050,M,J,65.94127,-16.98971,e,2010,10,3,481,200,55.07,62,0.97229,-25.023163,-0.688251,,,,,,,,,,,,,,
LM-10-052,M,J,65.93682,-16.98805,e,2010,10,3,506,,54.45,65,1.05206,-1.129150,0.312549,,,,,,,,,,,,,,
LM-10-055,M,J,65.6066,-16.6975,e,2010,10,5,544,203,56.39,68,3.40836,-9.473633,-0.036959,,,,,,,,,,,,,,
LM-10-057,M,J,65.60975,-16.71145,e,2010,10,6,504,204,55.45,66,2.59017,-33.377380,-1.038167,,,,,,,,,,,,,,
LM-10-058,M,J,65.60975,-16.71144,e,2010,10,6,493,200,53.79,63,0.74981,-8.461670,0.005427,,,,,,,,,,,,,,
LM-10-062,M,J,65.57924,-16.73938,e,2010,10,2,484,196,,66,0.88635,-20.357727,-0.492839,,,,,,,,,,,,,,
LM-10-068,M,J,65.75955,-16.95444,e,2010,10,3,547,,55.58,65,1.49017,31.060364,1.660807,,,,,,,,,,,,,,
LM-10-070,M,J,65.75955,-16.95444,e,2010,10,3,476,201,53.39,63,0.68858,-24.534912,-0.667801,,,,,,,,,,,,,,
LM-10-072,M,J,65.58929,-16.72396,e,2010,10,2,490,199,54.15,63,0.79554,-13.067871,-0.187504,,,,,,,,,,,,,,
LM-10-075,M,J,65.58218,-16.75922,e,2010,10,2,512,201,53.23,62,0.35275,18.023315,1.114750,,,,,,,,,,,,,,
LM-10-077,M,J,65.95291,-16.9705,e,2010,10,3,497,197,54.26,64,0.92429,-7.972992,0.025895,,,,,,,,,,,,,,
LM-10-079,M,J,65.94039,-17,e,2010,10,3,466,195,54.07,60,-0.43224,-13.173798,-0.191940,,,,,,,,,,,,,,
LM-10-080,M,J,65.94135,-16.99672,e,2010,10,3,520,199,55.03,67,2.23190,-10.024109,-0.060016,,,,,,,,,,,,,,
LM-10-083,M,J,65.58243,-16.74908,e,2010,10,2,462,199,53.79,63,0.65597,-37.772949,-1.222275,,,,,,,,,,,,,,
LM-10-084,M,J,65.5856,-16.73371,e,2010,10,2,467,197,54,65,1.09728,-41.685455,-1.386151,,,,,,,,,,,,,,
LM-10-086,M,J,65.58859,-16.72985,e,2010,10,2,485,196,52.51,63,-0.12184,-0.239258,0.349822,,,,,,,,,,,,,,
LM-10-089,M,J,65.59967,-16.71692,e,2010,10,2,464,197,53.55,64,0.64902,-35.758270,-1.137891,,,,,,,,,,,,,,
LM-10-090,M,J,65.59216,-16.72977,e,2010,10,2,520,193,54.34,63,0.30613,26.696808,1.478039,,,,,,,,,,,,,,
LM-10-091,M,J,65.76355,-16.93547,e,2010,10,3,476,201,51.34,63,-0.10623,-9.181793,-0.024735,,,,,,,,,,,,,,
LM-10-092,M,J,65.75971,-16.93818,e,2010,10,3,496,204,56.24,65,2.62267,-42.347198,-1.413868,,,,,,,,,,,,,,
LM-10-093,M,J,65.76101,-16.94969,e,2010,10,3,540,199,54.57,67,2.05355,13.442200,0.922870,,,,,,,,,,,,,,
LM-10-096,M,J,65.7612,-16.95142,e,2010,10,3,510,195,54.47,64,0.81802,6.486542,0.631532,,,,,,,,,,,,,,
LM-10-097,M,J,65.75457,-16.95237,e,2010,10,3,491,202,53.74,63,0.91812,-13.873413,-0.221244,,,,,,,,,,,,,,
LM-10-098,M,J,65.74839,-16.95512,e,2010,10,3,512,199,52.87,65,0.84686,7.967560,0.693565,,,,,,,,,,,,,,
LM-10-100,M,J,65.63312,-17.17566,e,2010,10,4,497,199,53,64,0.62347,-2.553162,0.252905,,,,,,,,,,,,,,
LM-10-110,M,J,65.75608,-16.94362,e,2010,10,3,521,200,55.2,66,2.11786,-7.614136,0.040926,,,,,,,,,,,,,,
LM-10-111,M,J,66.0502,-17.30907,e,2010,10,1,509,204,54.73,65,2.03723,-17.931488,-0.391216,,,,,,,,,,,,,,
LM-10-112,M,J,66.0502,-17.30907,e,2010,10,1,527,197,55.32,67,2.15664,-1.495667,0.297198,,,,,,,,,,,,,,
LM-10-115,M,J,66.00064,-17.27436,e,2010,10,2,504,199,54.93,66,1.91933,-20.146698,-0.484000,,,,,,,,,,,,,,
LM-10-117,M,J,66.00064,-17.27436,e,2010,10,2,494,205,,64,1.18338,-16.474060,-0.330172,,,,,,,,,,,,,,
LM-10-118,M,J,66.00064,-17.27436,e,2010,10,2,535,201,55.89,66,2.47923,-0.567322,0.336082,,,,,,,,,,,,,,
LM-10-121,M,J,66.00064,-17.27436,e,2010,10,2,485,196,52.3,63,-0.20326,1.608643,0.427222,,,,,,,,,,,,,,
LM-10-122,M,J,66.00064,-17.27436,e,2010,10,2,487,197,52.45,63,-0.05126,0.442841,0.378392,,,,,,,,,,,,,,
LM-10-123,M,J,66.00064,-17.27436,e,2010,10,2,493,197,55.57,66,1.97977,-32.648041,-1.007619,,,,,,,,,,,,,,
LM-10-125,M,J,66.00392,-17.27162,e,2010,10,2,481,196,52.1,66,0.54058,-16.616760,-0.336149,,,,,,,,,,,,,,
LM-10-126,M,J,66.00392,-17.27162,e,2010,10,2,518,198,51.61,65,0.26450,25.693573,1.436019,,,,,,,,,,,,,,
LM-10-127,M,J,66.00807,-17.26568,e,2010,10,2,485,200,54.77,63,1.12977,-23.615112,-0.629275,,,,,,,,,,,,,,
LM-10-128,M,J,66.00807,-17.26568,e,2010,10,2,509,200,,66,1.26173,-3.132568,0.228636,,,,,,,,,,,,,,
LM-10-129,M,J,66.01082,-17.26747,e,2010,10,2,512,204,53.77,67,2.21261,-18.240417,-0.404156,,,,,,,,,,,,,,
LM-10-130,M,J,65.95315,-16.99155,e,2010,10,2,507,198,53.69,65,1.07094,-1.324951,0.304348,,,,,,,,,,,,,,
LM-10-132,M,J,65.95315,-16.99155,e,2010,10,2,502,194,52.15,63,-0.44911,23.303101,1.335894,,,,,,,,,,,,,,
LM-10-133,M,J,65.95315,-16.99155,e,2010,10,2,517,200,54.04,,0.90761,11.810272,0.854517,,,,,,,,,,,,,,
LM-10-134,M,J,65.95315,-16.99155,e,2010,10,2,468,189,53.99,63,-0.20495,-15.018524,-0.269207,,,,,,,,,,,,,,
LM-10-193,M,J,65.75955,-16.95444,e,2010,10,3,498,200,53.87,63,0.78083,-4.312775,0.179203,,,,,,,,,,,,,,
LM-10-194,M,J,65.75955,-16.95444,e,2010,10,3,510,196,55.25,66,1.76186,-11.324951,-0.114502,,,,,,,,,,,,,,
LM-10-196,M,J,65.7645,-16.94877,e,2010,10,3,510,196,54.94,63,0.82029,7.292450,0.665288,,,,,,,,,,,,,,
LM-10-197,M,J,65.7645,-16.94877,e,2010,10,3,506,201,54.54,65,1.68203,-14.147766,-0.232735,,,,,,,,,,,,,,
LM-10-201,M,J,65.94031,-16.99541,e,2010,10,3,489,200,52.5,64,0.52346,-8.325012,0.011151,,,,,,,,,,,,,,
LM-10-202,M,J,66.0384,-16.85516,e,2010,10,3,472,198,53.26,64,0.63043,-27.398010,-0.787721,,,,,,,,,,,,,,
LM-10-203,M,J,66.03998,-16.8542,e,2010,10,3,523,196,53.69,65,0.88324,18.992462,1.155343,,,,,,,,,,,,,,
LM-10-204,M,J,66.03998,-16.8542,e,2010,10,3,518,194,53.71,65,0.70330,17.139648,1.077738,,,,,,,,,,,,,,
LM-10-205,M,J,66.03998,-16.8542,e,2010,10,3,483,197,,62,-0.11498,-1.942261,0.278492,,,,,,,,,,,,,,
LM-10-209,M,J,65.84175,-16.99342,e,2010,10,4,485,200,52.33,63,0.18376,-5.741669,0.119354,,,,,,,,,,,,,,
LM-10-212,M,J,65.63312,-17.17566,e,2010,10,4,464,196,53.47,62,-0.02343,-22.726379,-0.592050,,,,,,,,,,,,,,
LM-10-213,M,J,65.6339,-17.17527,e,2010,10,4,458,197,53.69,63,0.42950,-37.104156,-1.194263,,,,,,,,,,,,,,
LM-10-214,M,J,65.63063,-17.17264,e,2010,10,4,415,191,51.35,60,-1.86219,-36.091644,-1.151854,,,,,,,,,,,,,,
LM-10-221,M,J,66.03919,-16.75432,e,2010,10,4,511,202,56.75,66,2.90650,-32.557800,-1.003839,,,,,,,,,,,,,,
LM-10-223,M,J,66.02291,-16.76498,e,2010,10,4,504,198,53.78,64,0.83204,0.904846,0.397743,,,,,,,,,,,,,,
LM-10-224,M,J,65.96768,-16.78978,e,2010,10,4,485,197,54.9,66,1.72001,-35.513855,-1.127653,,,,,,,,,,,,,,
LM-10-228,M,J,65.60623,-16.69742,e,2010,10,5,491,200,54.63,63,1.07549,-17.233154,-0.361967,,,,,,,,,,,,,,
LM-10-232,M,J,65.61406,-16.70168,e,2010,10,6,525,209,55.62,65,2.85152,-17.442261,-0.370725,,,,,,,,,,,,,,
LM-10-233,M,J,65.61315,-16.69355,e,2010,10,6,526,203,53.69,65,1.54017,9.121521,0.741899,,,,,,,,,,,,,,
LM-10-235,M,J,65.60987,-16.69374,e,2010,10,6,495,199,55.08,63,1.15611,-14.395630,-0.243117,,,,,,,,,,,,,,
LM-10-236,M,J,65.6099,-16.69377,e,2010,10,6,473,200,54.13,64,1.15543,-36.292358,-1.160261,,,,,,,,,,,,,,
LM-10-237,M,J,65.60859,-16.6964,e,2010,10,6,455,197,54.17,66,1.43698,-60.028870,-2.154464,,,,,,,,,,,,,,
LM-10-238,M,J,65.60407,-16.69767,e,2010,10,6,459,203,52.3,62,0.17987,-31.666351,-0.966501,,,,,,,,,,,,,,
LM-10-239,M,J,65.60362,-16.68555,e,2010,10,6,469,198,53.89,63,0.60089,-29.875580,-0.891494,,,,,,,,,,,,,,
LM-10-241,M,J,65.63163,-17.17767,e,2010,10,4,501,202,55.26,66,2.32881,-31.312378,-0.951675,,,,,,,,,,,,,,
LM-10-244,M,J,65.58584,-16.83861,e,2010,10,4,517,201,55.84,66,2.45984,-17.531616,-0.374468,,,,,,,,,,,,,,
LM-10-245,M,J,65.58429,-16.84124,e,2010,10,4,469,202,55.28,64,1.78898,-52.550598,-1.841237,,,,,,,,,,,,,,
LM-10-246,M,J,65.58229,-16.84795,e,2010,10,4,511,199,54.84,67,2.15823,-18.186523,-0.401898,,,,,,,,,,,,,,
LM-10-247,M,J,65.61954,-16.75795,e,2010,10,5,496,202,53.4,63,0.78630,-6.338776,0.094344,,,,,,,,,,,,,,
LM-10-248,M,J,65.61348,-16.74309,e,2010,10,5,512,197,54.84,65,1.42295,-2.807007,0.242272,,,,,,,,,,,,,,
LM-10-249,M,J,65.61348,-16.74069,e,2010,10,5,502,195,55.59,65,1.52604,-14.974823,-0.267376,,,,,,,,,,,,,,
LM-10-250,M,J,65.6065,-16.75143,e,2010,10,5,524,196,55.73,67,2.22175,-6.627563,0.082248,,,,,,,,,,,,,,
LM-10-256,M,J,65.60688,-16.69554,e,2010,10,5,493,202,55.7,67,2.77320,-48.034424,-1.652077,,,,,,,,,,,,,,
LM-10-259,M,J,65.60361,-16.69793,e,2010,10,5,491,197,55.7,64,1.48259,-25.332733,-0.701217,,,,,,,,,,,,,,
LM-10-260,M,J,65.60726,-16.72049,e,2010,10,6,477,204,54.58,65,1.97907,-48.874420,-1.687260,,,,,,,,,,,,,,
LM-10-261,M,J,65.61098,-16.75027,e,2010,10,5,486,198,52.85,64,0.47147,-10.027374,-0.060153,,,,,,,,,,,,,,
LM-10-262,M,J,65.60699,-16.75499,e,2010,10,5,480,193,54.72,64,0.72725,-21.354431,-0.534586,,,,,,,,,,,,,,
LM-10-263,M,J,65.61059,-16.75418,e,2010,10,5,490,200,53.5,66,1.45876,-25.520813,-0.709095,,,,,,,,,,,,,,
LM-10-264,M,J,65.61059,-16.75418,e,2010,10,5,515,201,54.08,64,1.22989,3.504608,0.506634,,,,,,,,,,,,,,
LM-10-268,M,J,65.60403,-16.76784,e,2010,10,5,534,205,53.35,66,1.86983,10.252625,0.789275,,,,,,,,,,,,,,
LM-10-269,M,J,65.60403,-16.76784,e,2010,10,5,518,200,56.72,66,2.70718,-21.324951,-0.533351,,,,,,,,,,,,,,
LM-10-270,M,J,65.59525,-16.75847,e,2010,10,5,501,206,53.21,64,1.36181,-13.022095,-0.185586,,,,,,,,,,,,,,
LM-10-287,M,J,65.61329,-16.73967,e,2010,10,6,492,193,54.38,62,0.04785,3.692291,0.514495,,,,,,,,,,,,,,
LM-10-290,M,J,65.60306,-16.76095,e,2010,10,6,495,200,52.67,64,0.58937,-3.672363,0.206027,,,,,,,,,,,,,,
LM-10-294,M,J,65.61285,-16.68613,e,2010,10,6,516,198,54.03,64,0.92896,10.816437,0.812890,,,,,,,,,,,,,,
LM-10-301,M,J,65.60726,-16.72049,e,2010,10,6,505,198,53.63,65,1.04767,-2.804138,0.242393,,,,,,,,,,,,,,
LM-10-302,M,J,65.60604,-16.71949,e,2010,10,6,498,199,54.03,64,1.02281,-9.452301,-0.036066,,,,,,,,,,,,,,
